0.1 | 0.1 | SVM Poly | K = 0.0 | C = 0.01 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.737 | MinDCF =0.997
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.007 | MinDCF =1.000
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.888 | MinDCF =0.870
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.001 | MinDCF =0.870
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =5.913 | MinDCF =0.989
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.01 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.001 | MinDCF =0.989
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =3.564 | MinDCF =0.998
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.998
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.033 | MinDCF =0.920
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.920
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =6.762 | MinDCF =0.998
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.000 | MinDCF =0.998
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =6.538 | MinDCF =1.000
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =1.000
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.914 | MinDCF =0.856
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.856
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.597 | MinDCF =0.991
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.000 | MinDCF =0.991
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.228 | MinDCF =0.998
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.998
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.949 | MinDCF =0.887
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.887
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =7.266 | MinDCF =0.980
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.000 | MinDCF =0.980
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.798 | MinDCF =0.998
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.998
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.976 | MinDCF =0.878
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.878
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =7.958 | MinDCF =0.999
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.016681005372000592 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.000 | MinDCF =0.999
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.322 | MinDCF =1.000
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =1.000
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.989 | MinDCF =0.870
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.870
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =8.572 | MinDCF =0.998
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.000 | MinDCF =0.998
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.707 | MinDCF =0.989
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.989
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.983 | MinDCF =0.866
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.866
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =8.122 | MinDCF =0.999
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.000 | MinDCF =0.999
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.474 | MinDCF =1.000
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =1.000
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.971 | MinDCF =0.903
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.903
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =8.241 | MinDCF =0.998
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.000 | MinDCF =0.998
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.730 | MinDCF =1.000
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =1.000
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.962 | MinDCF =0.870
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.870
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =6.887 | MinDCF =0.980
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.027825594022071243 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.000 | MinDCF =0.980
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.802 | MinDCF =1.000
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =1.000
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.994 | MinDCF =0.929
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.929
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =7.141 | MinDCF =0.990
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.000 | MinDCF =0.990
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.410 | MinDCF =1.000
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =1.000
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.986 | MinDCF =0.857
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.857
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =8.451 | MinDCF =0.985
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.000 | MinDCF =0.985
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =3.356 | MinDCF =1.000
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =1.000
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.949 | MinDCF =0.892
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.892
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =6.130 | MinDCF =0.997
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.000 | MinDCF =0.997
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.798 | MinDCF =1.000
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =1.000
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.884 | MinDCF =0.863
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.863
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =7.044 | MinDCF =0.998
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.046415888336127774 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.000 | MinDCF =0.998
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.619 | MinDCF =1.000
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =1.000
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.921 | MinDCF =0.860
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.860
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =7.590 | MinDCF =1.000
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.000 | MinDCF =1.000
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.865 | MinDCF =0.998
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.998
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.977 | MinDCF =0.890
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.890
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =7.907 | MinDCF =0.997
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.000 | MinDCF =0.997
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.675 | MinDCF =1.000
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =1.000
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.914 | MinDCF =0.896
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.896
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =6.460 | MinDCF =0.998
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.000 | MinDCF =0.998
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.949 | MinDCF =0.998
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.998
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.997 | MinDCF =0.874
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.874
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =8.018 | MinDCF =0.986
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.0774263682681127 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.000 | MinDCF =0.986
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.741 | MinDCF =1.000
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =1.000
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.905 | MinDCF =0.892
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.892
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =7.313 | MinDCF =0.983
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.000 | MinDCF =0.983
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.989 | MinDCF =0.985
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.985
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.939 | MinDCF =0.914
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.914
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =7.399 | MinDCF =0.987
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.000 | MinDCF =0.987
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.885 | MinDCF =1.000
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.007 | MinDCF =1.000
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.965 | MinDCF =0.794
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.001 | MinDCF =0.794
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =7.764 | MinDCF =0.998
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.001 | MinDCF =0.998
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.723 | MinDCF =1.000
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =1.000
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.929 | MinDCF =0.926
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.926
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =6.567 | MinDCF =0.999
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.1291549665014884 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.000 | MinDCF =0.999
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.21544346900318834 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.862 | MinDCF =1.000
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.21544346900318834 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =1.000
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.21544346900318834 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.916 | MinDCF =0.912
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.21544346900318834 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.912
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.21544346900318834 | d = 2.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =7.298 | MinDCF =0.998
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.21544346900318834 | d = 2.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.000 | MinDCF =0.998
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.21544346900318834 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.372 | MinDCF =1.000
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.21544346900318834 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =1.000
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.21544346900318834 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.993 | MinDCF =0.918
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.21544346900318834 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.918
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.21544346900318834 | d = 2.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =8.563 | MinDCF =1.004
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.21544346900318834 | d = 2.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.000 | MinDCF =1.004
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.21544346900318834 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =2.861 | MinDCF =1.000
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.21544346900318834 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =1.000
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.21544346900318834 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =1.034 | MinDCF =0.868
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.21544346900318834 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =0.868
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.21544346900318834 | d = 3.0 | c = 0.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =7.481 | MinDCF =0.997
0.9 | 0.9 | SVM Poly | K = 1.0 | C = 0.21544346900318834 | d = 3.0 | c = 0.0 | Raw | Calibrated | PCA = 10 | ActDCF =9.000 | MinDCF =0.997
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.21544346900318834 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =3.582 | MinDCF =1.000
0.9 | 0.1 | SVM Poly | K = 1.0 | C = 0.21544346900318834 | d = 3.0 | c = 1.0 | Raw | Calibrated | PCA = 10 | ActDCF =1.000 | MinDCF =1.000
0.9 | 0.5 | SVM Poly | K = 1.0 | C = 0.21544346900318834 | d = 3.0 | c = 1.0 | Raw | Uncalibrated | PCA = 10 | ActDCF =0.959 | MinDCF =0.907
