0.04435276985168457
0.1 | 0.1 | SVM RBF | K = 0.0 | C = 0.01 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =1.000
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.01 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =0.728 | MinDCF =0.200
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.01 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =2.356 | MinDCF =0.816
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.01 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =6.545 | MinDCF =0.852
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.01 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.396
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.01 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =0.735 | MinDCF =0.394
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.01 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.162
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.01 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =0.726 | MinDCF =0.162
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.01 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.820
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.01 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =6.524 | MinDCF =0.831
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.016681005372000592 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.348 | MinDCF =0.444
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.016681005372000592 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =0.904 | MinDCF =0.443
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.016681005372000592 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.233 | MinDCF =0.215
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.016681005372000592 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =0.904 | MinDCF =0.214
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.016681005372000592 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.983 | MinDCF =0.861
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.016681005372000592 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =8.134 | MinDCF =0.893
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.016681005372000592 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.571 | MinDCF =0.345
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.016681005372000592 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =0.730 | MinDCF =0.345
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.016681005372000592 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.208 | MinDCF =0.201
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.016681005372000592 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =0.726 | MinDCF =0.200
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.016681005372000592 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.514 | MinDCF =0.816
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.016681005372000592 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =6.534 | MinDCF =0.853
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.016681005372000592 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.393
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.016681005372000592 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =0.721 | MinDCF =0.393
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.016681005372000592 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.163
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.016681005372000592 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =0.707 | MinDCF =0.163
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.016681005372000592 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.823
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.016681005372000592 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =6.349 | MinDCF =0.835
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.027825594022071243 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.652 | MinDCF =0.449
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.027825594022071243 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =0.889 | MinDCF =0.447
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.027825594022071243 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.260 | MinDCF =0.214
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.027825594022071243 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =0.888 | MinDCF =0.212
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.027825594022071243 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.952 | MinDCF =0.862
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.027825594022071243 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =7.992 | MinDCF =0.895
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.027825594022071243 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.845 | MinDCF =0.345
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.027825594022071243 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =0.729 | MinDCF =0.345
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.027825594022071243 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.206 | MinDCF =0.201
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.027825594022071243 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =0.725 | MinDCF =0.200
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.027825594022071243 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.220 | MinDCF =0.816
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.027825594022071243 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =6.523 | MinDCF =0.854
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.027825594022071243 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.391
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.027825594022071243 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =0.718 | MinDCF =0.393
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.027825594022071243 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.000 | MinDCF =0.163
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.027825594022071243 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =0.705 | MinDCF =0.162
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.027825594022071243 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =9.000 | MinDCF =0.816
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.027825594022071243 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =6.327 | MinDCF =0.831
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.046415888336127774 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =2.064 | MinDCF =0.453
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.046415888336127774 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =0.884 | MinDCF =0.452
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.046415888336127774 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.298 | MinDCF =0.213
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.046415888336127774 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =0.883 | MinDCF =0.210
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.046415888336127774 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.911 | MinDCF =0.865
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.046415888336127774 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =7.948 | MinDCF =0.892
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.046415888336127774 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.990 | MinDCF =0.345
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.046415888336127774 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =0.729 | MinDCF =0.345
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.046415888336127774 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.210 | MinDCF =0.201
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.046415888336127774 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =0.725 | MinDCF =0.200
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.046415888336127774 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.106 | MinDCF =0.816
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.046415888336127774 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =6.523 | MinDCF =0.854
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.046415888336127774 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.888 | MinDCF =0.391
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.046415888336127774 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =0.717 | MinDCF =0.393
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.046415888336127774 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.884 | MinDCF =0.162
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.046415888336127774 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =0.703 | MinDCF =0.161
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.046415888336127774 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =7.948 | MinDCF =0.816
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.046415888336127774 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =6.316 | MinDCF =0.832
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.0774263682681127 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =2.602 | MinDCF =0.457
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.0774263682681127 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =0.856 | MinDCF =0.456
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.0774263682681127 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.354 | MinDCF =0.213
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.0774263682681127 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =0.855 | MinDCF =0.210
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.0774263682681127 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.939 | MinDCF =0.869
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.0774263682681127 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =7.696 | MinDCF =0.895
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.0774263682681127 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.081 | MinDCF =0.347
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.0774263682681127 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =0.729 | MinDCF =0.345
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.0774263682681127 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.212 | MinDCF =0.201
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.0774263682681127 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =0.725 | MinDCF =0.200
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.0774263682681127 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.040 | MinDCF =0.817
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.0774263682681127 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =6.523 | MinDCF =0.854
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.0774263682681127 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.626 | MinDCF =0.391
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.0774263682681127 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =0.717 | MinDCF =0.393
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.0774263682681127 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.602 | MinDCF =0.162
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.0774263682681127 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =0.703 | MinDCF =0.161
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.0774263682681127 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =5.396 | MinDCF =0.816
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.0774263682681127 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =6.316 | MinDCF =0.832
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.1291549665014884 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =3.327 | MinDCF =0.447
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.1291549665014884 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =0.821 | MinDCF =0.448
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.1291549665014884 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.424 | MinDCF =0.210
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.1291549665014884 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =0.820 | MinDCF =0.207
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.1291549665014884 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.911 | MinDCF =0.868
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.1291549665014884 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =7.378 | MinDCF =0.889
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.1291549665014884 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.106 | MinDCF =0.345
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.1291549665014884 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =0.715 | MinDCF =0.343
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.1291549665014884 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.215 | MinDCF =0.203
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.1291549665014884 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =0.711 | MinDCF =0.202
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.1291549665014884 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.043 | MinDCF =0.798
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.1291549665014884 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =6.391 | MinDCF =0.867
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.1291549665014884 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.461 | MinDCF =0.389
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.1291549665014884 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =0.717 | MinDCF =0.391
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.1291549665014884 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.376 | MinDCF =0.163
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.1291549665014884 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =0.703 | MinDCF =0.162
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.1291549665014884 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =3.299 | MinDCF =0.817
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.1291549665014884 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =6.316 | MinDCF =0.832
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.21544346900318834 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =4.400 | MinDCF =0.445
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.21544346900318834 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =0.828 | MinDCF =0.447
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.21544346900318834 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.531 | MinDCF =0.207
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.21544346900318834 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =0.827 | MinDCF =0.203
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.21544346900318834 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.911 | MinDCF =0.867
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.21544346900318834 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =7.443 | MinDCF =0.896
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.21544346900318834 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.115 | MinDCF =0.351
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.21544346900318834 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =0.685 | MinDCF =0.350
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.21544346900318834 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.215 | MinDCF =0.205
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.21544346900318834 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =0.681 | MinDCF =0.204
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.21544346900318834 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.033 | MinDCF =0.794
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.21544346900318834 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =6.128 | MinDCF =0.858
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.21544346900318834 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.405 | MinDCF =0.391
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.21544346900318834 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =0.713 | MinDCF =0.392
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.21544346900318834 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.275 | MinDCF =0.164
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.21544346900318834 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =0.700 | MinDCF =0.164
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.21544346900318834 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =2.340 | MinDCF =0.819
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.21544346900318834 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =6.283 | MinDCF =0.826
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.3593813663804626 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =5.396 | MinDCF =0.426
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.3593813663804626 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =0.814 | MinDCF =0.425
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.3593813663804626 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.629 | MinDCF =0.206
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.3593813663804626 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =0.813 | MinDCF =0.203
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.3593813663804626 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.892 | MinDCF =0.866
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.3593813663804626 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =7.312 | MinDCF =0.901
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.3593813663804626 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.150 | MinDCF =0.358
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.3593813663804626 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =0.683 | MinDCF =0.357
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.3593813663804626 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.218 | MinDCF =0.206
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.3593813663804626 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =0.677 | MinDCF =0.203
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.3593813663804626 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.026 | MinDCF =0.834
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.3593813663804626 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =6.085 | MinDCF =0.877
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.3593813663804626 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.397 | MinDCF =0.391
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.3593813663804626 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =0.716 | MinDCF =0.393
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.3593813663804626 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.222 | MinDCF =0.162
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.3593813663804626 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =0.702 | MinDCF =0.161
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.3593813663804626 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.820 | MinDCF =0.816
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.3593813663804626 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =6.305 | MinDCF =0.832
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.5994842503189409 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =6.281 | MinDCF =0.416
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.5994842503189409 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =0.802 | MinDCF =0.416
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.5994842503189409 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.723 | MinDCF =0.203
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.5994842503189409 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =0.800 | MinDCF =0.204
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.5994842503189409 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.947 | MinDCF =0.861
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.5994842503189409 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =7.202 | MinDCF =0.893
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.5994842503189409 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.217 | MinDCF =0.360
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.5994842503189409 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =0.666 | MinDCF =0.359
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.5994842503189409 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.220 | MinDCF =0.203
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.5994842503189409 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =0.659 | MinDCF =0.202
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.5994842503189409 | gamma = 0.01 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.980 | MinDCF =0.825
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.5994842503189409 | gamma = 0.01 | Raw | Calibrated | PCA = 8 | ActDCF =5.920 | MinDCF =0.876
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.5994842503189409 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.442 | MinDCF =0.391
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 0.5994842503189409 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =0.717 | MinDCF =0.393
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.5994842503189409 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.204 | MinDCF =0.162
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 0.5994842503189409 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =0.703 | MinDCF =0.162
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.5994842503189409 | gamma = 0.1 | Raw | Uncalibrated | PCA = 8 | ActDCF =1.597 | MinDCF =0.816
0.9 | 0.9 | SVM RBF | K = 10.0 | C = 0.5994842503189409 | gamma = 0.1 | Raw | Calibrated | PCA = 8 | ActDCF =6.316 | MinDCF =0.832
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 1.0 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =6.984 | MinDCF =0.404
0.9 | 0.1 | SVM RBF | K = 10.0 | C = 1.0 | gamma = 0.001 | Raw | Calibrated | PCA = 8 | ActDCF =0.788 | MinDCF =0.403
0.9 | 0.5 | SVM RBF | K = 10.0 | C = 1.0 | gamma = 0.001 | Raw | Uncalibrated | PCA = 8 | ActDCF =0.794 | MinDCF =0.200
